all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/џумбушлија/прид	 	 Вид збор: Придавка 	 	 	 Неменлив збор 		 		 џумбушлија м. мн. џумбушлии шегаџија, шегобиец, веселко, веселник	џумбушлија, прид
http://www.makedonski.info/show/џумка/ж	 мн. џумки 	 Вид збор: Именка, женски род 	 	 Англиски: bump 	 Медицина 		 			џумка, ж
http://www.makedonski.info/show/џумкалест/прид	 џумкалести 	 Вид збор: Придавка 	 	 			 			џумкалест, прид
http://www.makedonski.info/show/џумле/прид	 	 Вид збор: Придавка 	 Слично со: заедно (прил.) 	 Англиски: together Турски: cümle 	 Разговорно 		 Слично со: заедно (прил.) 			џумле, прид
http://www.makedonski.info/show/џунгла/ж	 мн. јунгли 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: jungle Албански: xhungël NEXT_MEANING Англиски: jungle Албански: xhungël 	 Географија NEXT_MEANING Екологија NEXT_MEANING Географија NEXT_MEANING Екологија 		 			џунгла, ж
http://www.makedonski.info/show/џунка/ж	 	 Вид збор: Именка, женски род 	 	 						џунка, ж
http://www.makedonski.info/show/џунџуле/ср	 мн. џунџулиња 	 Вид збор: Именка, среден род 	 Вид: цвеќе (ср.) 	 Латински: Tagetes erecta Англиски: Mexican marigold Албански: bathër, kumak 	 Ботаника 		 Вид: цвеќе (ср.) 			џунџуле, ср
http://www.makedonski.info/show/џурка/несв	 џуркаат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING 	 Англиски: burn Албански: djeg, përvëloj NEXT_MEANING Англиски: burn Албански: djeg, përvëloj 	 Ботаника NEXT_MEANING Ботаника 					џурка, несв
http://www.makedonski.info/show/џуркање/ср	 	 Вид збор: Именка, среден род 	 	 			 			џуркање, ср
http://www.makedonski.info/show/џурлив/прид	 џурливи 	 Вид збор: Придавка 	 	 			 			џурлив, прид
http://www.makedonski.info/show/џурне/св	 џурнат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: burn Албански: djeg, përvëloj NEXT_MEANING Англиски: burn Албански: digjem, përvëlohem 		 Се џурна од копривата. 	 			џурне, св
http://www.makedonski.info/show/џурнува/несв	 (се) џурнуваат 	 Вид збор: Глагол, несвршен 	 	 						џурнува, несв
http://www.makedonski.info/show/џурнување/ср	 	 Вид збор: Именка, среден род 	 	 						џурнување, ср
http://www.makedonski.info/show/џус/м	 мн. џусови 	 Вид збор: Именка, машки род 	 Вид: пијалак (м.) 	 Англиски: juice 	 Гастрономија 		 Вид: пијалак (м.) 			џус, м
http://www.makedonski.info/show/џуџе/ср	 мн. џуџиња 	 Вид збор: Именка, среден род 	 Слично со: кепец (м.) 	 Англиски: dwarf Турски: cüce 			 Слично со: кепец (м.) 			џуџе, ср
http://www.makedonski.info/show/џуџест/прид	 џуџести 	 Вид збор: Придавка 	 	 Англиски: dwarfish 			 			џуџест, прид
http://www.makedonski.info/show/шаблон/м	 мн. шаблони 	 Вид збор: Именка, машки род 	 Слично со: образец (м.) , калап (м.) 	 Англиски: template 			 Слично со: образец (м.) , калап (м.) 			шаблон, м
http://www.makedonski.info/show/шаблонизација/ж	 	 Вид збор: Именка, женски род 	 	 						шаблонизација, ж
http://www.makedonski.info/show/шаблонизира/св.%20и%20несв	 шаблонизираат 	 Вид збор: Глагол, свршен и несвршен 	 	 			 			шаблонизира, св. и несв
http://www.makedonski.info/show/шаблонски/прил	 	 Вид збор: Прилог 	 	 		 Работи шаблонски. 				шаблонски, прил
http://www.makedonski.info/show/шаблонски/прид	 шаблонска 	 Вид збор: Придавка 	 	 			 			шаблонски, прид
http://www.makedonski.info/show/шава/несв	 шаваат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: wander Албански: endem NEXT_MEANING Албански: endem NEXT_MEANING Англиски: be unfaithful Албански: pa besë 	 Преносно значење NEXT_MEANING Разговорно NEXT_MEANING Преносно значење NEXT_MEANING Разговорно 	 Младината почна да шава наваму-натаму. NEXT_MEANING Кај туку шаваш цел ден? 	 			шава, несв
http://www.makedonski.info/show/шавање/ср	 	 Вид збор: Именка, среден род 	 	 						шавање, ср
http://www.makedonski.info/show/шавар/м	 	 Вид збор: Именка, машки род 	 	 Латински: Scirpus Англиски: bulrush Албански: xunkthe, kallame 	 Ботаника 					шавар, м
http://www.makedonski.info/show/шаварлија/прид	 	 Вид збор: Придавка 	 	 	 Народна поезија NEXT_MEANING Неменлив збор 		 			шаварлија, прид
http://www.makedonski.info/show/шаваспур/м	 	 Вид збор: Именка, машки род 	 Вид: ткаенина (ж.) 	 	 Архаизам 		 Вид: ткаенина (ж.) 			шаваспур, м
http://www.makedonski.info/show/шавне/св	 шавнат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING Слично со: раздвижи (св.) NEXT_MEANING Слично со: шава (несв.) 	 Англиски: move Албански: lëviz NEXT_MEANING Англиски: walk Албански: shëtis NEXT_MEANING Албански: pa besë 	 Преносно значење NEXT_MEANING Разговорно NEXT_MEANING Преносно значење NEXT_MEANING Разговорно 	 Вечер ќе шавнам малку. 	 			шавне, св
http://www.makedonski.info/show/шавнува/несв	 шавнуваат 	 Вид збор: Глагол, несвршен 	 	 						шавнува, несв
http://www.makedonski.info/show/шавнување/ср	 	 Вид збор: Именка, среден род 	 	 						шавнување, ср
http://www.makedonski.info/show/шадрван/м	 шадрванот 	 Вид збор: Именка, машки род 	 Слично со: фонтана (ж.) , водоскок (м.) NEXT_MEANING 	 Англиски: fountain Турски: şadırvan Албански: shadërvan NEXT_MEANING Англиски: basin Турски: şadırvan Албански: shadërvan, fontanë 	 Архаизам NEXT_MEANING Архаизам 		 Слично со: фонтана (ж.) , водоскок (м.) 			шадрван, м
http://www.makedonski.info/show/шаек/м	 мн. шаеци 	 Вид збор: Именка, машки род 	 	 Англиски: felt 						шаек, м
http://www.makedonski.info/show/шаечки/прид	 	 Вид збор: Придавка 	 	 						шаечки, прид
http://www.makedonski.info/show/шажбој/м	 мн. шажбои 	 Вид збор: Именка, машки род 	 Вид: украс (м.) 	 			 Вид: украс (м.) 			шажбој, м
http://www.makedonski.info/show/шаин/м	 	 Вид збор: Именка, машки род 	 Слично со: сокол (м.) 	 Англиски: falcon Турски: şahin 	 Архаизам NEXT_MEANING Зоологија 		 Слично со: сокол (м.) 			шаин, м
http://www.makedonski.info/show/шаит/м	 	 Вид збор: Именка, машки род 	 Слично со: сведок (м.) , очевидец (м.) 	 Англиски: witness Турски: şahit 	 Архаизам 		 Слично со: сведок (м.) , очевидец (м.) 			шаит, м
http://www.makedonski.info/show/шајак/м	 мн. шајаци 	 Вид збор: Именка, машки род 	 Вид: ткаенина (ж.) 	 Турски: şayak 			 Вид: ткаенина (ж.) 			шајак, м
http://www.makedonski.info/show/шајачен/прид	 шајачна 	 Вид збор: Придавка 	 	 			 			шајачен, прид
http://www.makedonski.info/show/шајка/ж	 мн. шајки 	 Вид збор: Именка, женски род 	 Слично со: клинец (м.) NEXT_MEANING Слично со: чамец (м.) NEXT_MEANING 	 Англиски: nail Албански: gozhdë NEXT_MEANING Англиски: rowboat Албански: anije ushtarake NEXT_MEANING Англиски: gang of robbers Албански: bandë hajdutësh 	 Архаизам 		 Слично со: клинец (м.) 			шајка, ж
http://www.makedonski.info/show/шајкача/ж	 мн. шајкачи 	 Вид збор: Именка, женски род 	 Вид: капа (ж.) 	 			 Вид: капа (ж.) 			шајкача, ж
http://www.makedonski.info/show/шајкаџија/м	 мн. шајкаџии 	 Вид збор: Именка, машки род 	 	 Англиски: robber 	 Разговорно 		 			шајкаџија, м
http://www.makedonski.info/show/шајкаџиски/прид	 шајкаџискиот 	 Вид збор: Придавка 	 	 	 Разговорно 		 			шајкаџиски, прид
http://www.makedonski.info/show/шака/ж	 мн. шаки 	 Вид збор: Именка, женски род 	 Слично со: шега (ж.) NEXT_MEANING 	 Англиски: joke Турски: şaka NEXT_MEANING Англиски: palm 	 Разговорно NEXT_MEANING Анатомија NEXT_MEANING Дијалектен збор 	 шака сол 	 Слично со: шега (ж.) 			шака, ж
http://www.makedonski.info/show/шакал/м	 мн. шакали 	 Вид збор: Именка, машки род 	 	 Латински: Canis aureus Англиски: jackal Турски: çakal 	 Зоологија 		 			шакал, м
http://www.makedonski.info/show/шакаџија/м	 мн. шакаџии 	 Вид збор: Именка, машки род 	 	 Англиски: jester Турски: şakacı 			 			шакаџија, м
http://www.makedonski.info/show/шал/м	 мн. шалови 	 Вид збор: Именка, машки род 	 Слично со: шамија (ж.) Вид: облека (ж.) 	 Англиски: shawl Турски: şal 			 Слично со: шамија (ж.) Вид: облека (ж.) 			шал, м
http://www.makedonski.info/show/шалав/прид	 	 Вид збор: Придавка 	 	 			 			шалав, прид
http://www.makedonski.info/show/шалавење/ср	 	 Вид збор: Именка, среден род 	 	 						шалавење, ср
http://www.makedonski.info/show/шалави/несв	 шалават 	 Вид збор: Глагол, несвршен 	 Слично со: беснее (св. и несв.) , палави (несв.) 	 Англиски: romp 			 Слично со: беснее (св. и несв.) , палави (несв.) 			шалави, несв
http://www.makedonski.info/show/шалавост/ж	 	 Вид збор: Именка, женски род 	 	 			 			шалавост, ж
http://www.makedonski.info/show/шалварест/прид	 шалварести 	 Вид збор: Придавка 	 	 		 (нар. поез.) Битолските моми сите шалварести. 				шалварест, прид
http://www.makedonski.info/show/шалвари/само%20мн	 шалварите 	 Вид збор: Именка, множина 	 Вид: облека (ж.) 	 Англиски: harem pants Турски: şalvar 	 Архаизам 		 Вид: облека (ж.) 			шалвари, само мн
http://www.makedonski.info/show/шалваришта/само%20мн	 шалвариштата 	 Вид збор: Именка, множина 	 	 	 Аугментатив 					шалваришта, само мн
http://www.makedonski.info/show/шалварчиња/само%20мн	 шалварчињата 	 Вид збор: Именка, множина 	 	 	 Деминутив 					шалварчиња, само мн
http://www.makedonski.info/show/шалган/м	 мн. шалгани 	 Вид збор: Именка, машки род 	 Слично со: кркушка (ж.) Вид: зеленчук (м.) 	 Латински: Helianthus tuberosus Англиски: Jerusalem artichoke Турски: şalgam Француски: topinambour Албански: lloj karrote, rrepë 	 Ботаника NEXT_MEANING Гастрономија 		 Слично со: кркушка (ж.) Вид: зеленчук (м.) 			шалган, м
http://www.makedonski.info/show/шалитра/ж	 (едн.) 	 Вид збор: Именка, женски род 	 	 Англиски: saltpeter 	 Хемија 		 			шалитра, ж
http://www.makedonski.info/show/шалитрен/прид	 шалитрени 	 Вид збор: Придавка 	 	 	 Хемија 		 			шалитрен, прид
http://www.makedonski.info/show/шалтер/м	 мн. шалтери 	 Вид збор: Именка, машки род 	 NEXT_MEANING Слично со: склопка (ж.) 	 Англиски: counter, front desk Германски: Schalter Албански: shalter, sportel NEXT_MEANING Англиски: switch Германски: Schalter Албански: shalter, shkrehës, çelës drite 	 Административен термин NEXT_MEANING Технологија 		 			шалтер, м
http://www.makedonski.info/show/шалтерски/прид	 шалтерска 	 Вид збор: Придавка 	 	 Англиски: counter 		 шалтерска служба 				шалтерски, прид
http://www.makedonski.info/show/шалтува/св.%20и%20несв	 шалтуваат 	 Вид збор: Глагол, свршен и несвршен 	 Слично со: префрла (несв.) 	 Англиски: shift, switch Германски: schalten 	 Разговорно NEXT_MEANING Технологија 	 Шалтува во втора брзина. 			 шалтување ср.	шалтува, св. и несв
http://www.makedonski.info/show/шалче/ср	 мн. шалчиња 	 Вид збор: Именка, среден род 	 	 Англиски: shawl 	 Деминутив 		 			шалче, ср
http://www.makedonski.info/show/шам/преф	 	 Вид збор: Префикс 	 	 Турски: şam 	 Архаизам 		 			шам, преф
http://www.makedonski.info/show/шамак/м	 	 Вид збор: Именка, машки род 	 	 Латински: Scirpus Англиски: bulrush Албански: kallame, kulmak 	 Ботаника 		 			шамак, м
http://www.makedonski.info/show/шаман/м	 мн. шамани 	 Вид збор: Именка, машки род 	 Слично со: маг (м.) , врач (м.) NEXT_MEANING 	 Англиски: shaman NEXT_MEANING Англиски: shaman 	 Религија NEXT_MEANING Преносно значење 	 Како шаман даваше духовни услуги за големи пари. 	 Слично со: маг (м.) , врач (м.) 		 шамански прид. шаманскиот Пример: шамански врач	шаман, м
http://www.makedonski.info/show/шаманизам/м	 (едн.) шаманизмот 	 Вид збор: Именка, машки род 	 	 	 Религија 		 		 шаманистички прид. шаманистичкиот Пример: шаманистички ритуал	шаманизам, м
http://www.makedonski.info/show/шамар/м	 мн. шамари 	 Вид збор: Именка, машки род 	 Слично со: шлаканица (ж.) 	 Англиски: slap Турски: şamar 	 Дијалектен збор 		 Слично со: шлаканица (ж.) 			шамар, м
http://www.makedonski.info/show/шамари/несв	 шамарат 	 Вид збор: Глагол, несвршен 	 	 Англиски: slap 	 Дијалектен збор 		 		 шамара несв. шамараат	шамари, несв
http://www.makedonski.info/show/шамата/ж	 	 Вид збор: Именка, женски род 	 Слично со: врева (ж.) 	 Англиски: noise Турски: şamata 	 Дијалектен збор 		 Слично со: врева (ж.) 			шамата, ж
http://www.makedonski.info/show/шаматење/ср	 	 Вид збор: Именка, среден род 	 	 	 Дијалектен збор 					шаматење, ср
http://www.makedonski.info/show/шамати/несв	 шаматат 	 Вид збор: Глагол, несвршен 	 	 	 Дијалектен збор 		 			шамати, несв
http://www.makedonski.info/show/шамивче/ср	 мн. шамивчиња 	 Вид збор: Именка, среден род 	 	 Англиски: handkerchief 		 Светот е колку едно шамивче. 				шамивче, ср
http://www.makedonski.info/show/шамија/ж	 мн. шамии 	 Вид збор: Именка, женски род 	 Слично со: марама (ж.) 	 Англиски: headscarf Турски: şami 			 Слично со: марама (ж.) 			шамија, ж
http://www.makedonski.info/show/шамиче/ср	 мн. шамичиња 	 Вид збор: Именка, среден род 	 	 Англиски: handkerchief 			 			шамиче, ср
http://www.makedonski.info/show/шамот/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Англиски: chamotte Германски: Schamotte 	 Технологија 		 			шамот, м
http://www.makedonski.info/show/шамотен/прид	 шамотни 	 Вид збор: Придавка 	 	 	 Технологија 		 			шамотен, прид
http://www.makedonski.info/show/шампањ/м	 (едн.) 	 Вид збор: Именка, машки род 	 Вид: пијалак (м.) NEXT_MEANING NEXT_MEANING 	 Англиски: champagne Француски: champagne Албански: shampanjë NEXT_MEANING Англиски: sparkling wine Француски: champagne NEXT_MEANING Англиски: champagne Француски: champagne 	 Гастрономија NEXT_MEANING Гастрономија NEXT_MEANING Разговорно 	 евтин шампањ 	 Вид: пијалак (м.) 			шампањ, м
http://www.makedonski.info/show/шампањски/прид	 шампањско 	 Вид збор: Придавка 	 	 Албански: shampanje 	 Гастрономија 	 Шампањско вино (бело пенливо вино од Шампањ). 				шампањски, прид
http://www.makedonski.info/show/шампињон/м	 мн. шампињони 	 Вид збор: Именка, машки род 	 Вид: печурка (ж.) 	 Латински: Agaricus Англиски: Champignon Албански: këpurdh, shampinjon 	 Ботаника 		 Вид: печурка (ж.) 		 шампињонка ж. мн. шампињонки	шампињон, м
http://www.makedonski.info/show/шампион/м	 мн. шампиони 	 Вид збор: Именка, машки род 	 	 Англиски: champion Албански: kampion 	 Спорт 		 			шампион, м
http://www.makedonski.info/show/шампионат/м	 шампионатот 	 Вид збор: Именка, машки род 	 	 Англиски: championship 	 Спорт 		 			шампионат, м
http://www.makedonski.info/show/шампионка/ж	 мн. шампионки 	 Вид збор: Именка, женски род 	 	 Англиски: champion 	 Спорт 					шампионка, ж
http://www.makedonski.info/show/шампионски/прид	 шампионска 	 Вид збор: Придавка 	 Слично со: победнички (прид.) , врвен (прид.) 	 			 Слично со: победнички (прид.) , врвен (прид.) 			шампионски, прид
http://www.makedonski.info/show/шампита/ж	 мн. шампити 	 Вид збор: Именка, женски род 	 Вид: десерт (м.) 	 	 Гастрономија 		 Вид: десерт (м.) 			шампита, ж
http://www.makedonski.info/show/шампон/м	 мн. шампони 	 Вид збор: Именка, машки род 	 Вид: козметика (ж.) 	 Англиски: shampoo 			 Вид: козметика (ж.) 		 шампонски прид. шампонскиот	шампон, м
http://www.makedonski.info/show/шан/м	 (едн.) шанот 	 Вид збор: Именка, машки род 	 Слично со: слава (ж.) , достоинство (ср.) 	 Англиски: reputation Турски: şan 	 Архаизам NEXT_MEANING Разговорно 		 Слично со: слава (ж.) , достоинство (ср.) 			шан, м
http://www.makedonski.info/show/шандало/ср	 шандалото 	 Вид збор: Именка, среден род 	 	 			 			шандало, ср
http://www.makedonski.info/show/шандан/м	 	 Вид збор: Именка, машки род 	 Слично со: свеќник (м.) 	 Англиски: candleholder Турски: şamdan 			 Слично со: свеќник (м.) 			шандан, м
http://www.makedonski.info/show/шанец/м	 мн. шанци 	 Вид збор: Именка, машки род 	 	 Англиски: trench 	 Воен термин 		 			шанец, м
http://www.makedonski.info/show/шанк/м	 мн. шанкови 	 Вид збор: Именка, машки род 	 	 Англиски: bar Германски: Schank Српски: шанк 	 Гастрономија 		 			шанк, м
http://www.makedonski.info/show/шанкер/м	 мн. шанкери 	 Вид збор: Именка, машки род 	 Слично со: бармен (м.) 	 Англиски: barman 	 Гастрономија 		 Слично со: бармен (м.) 		 шанкерка ж. мн. шанкерки	шанкер, м
http://www.makedonski.info/show/шанкр/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Латински: stomatitis Англиски: canker sore 	 Медицина 		 			шанкр, м
http://www.makedonski.info/show/шанса/ж	 мн. шанси 	 Вид збор: Именка, женски род 	 	 Англиски: chance Албански: gjasë 			 			шанса, ж
http://www.makedonski.info/show/шансона/ж	 мн. шансони 	 Вид збор: Именка, женски род 	 Слично со: шлагер (м.) Вид: песна (ж.) 	 Англиски: chanson Француски: chanson 	 Музика и танц 		 Слично со: шлагер (м.) Вид: песна (ж.) 			шансона, ж
http://www.makedonski.info/show/шансонетка/ж	 мн. шансонетки 	 Вид збор: Именка, женски род 	 	 Англиски: chansonette Француски: chansonette 	 Музика и танц 		 			шансонетка, ж
http://www.makedonski.info/show/шансониер/м	 мн. шансониери 	 Вид збор: Именка, машки род 	 	 Англиски: chansonnier Француски: chansonnier 	 Музика и танц 		 		 шансониерка ж. мн. шансониерки	шансониер, м
http://www.makedonski.info/show/шант/м	 мн. шантови 	 Вид збор: Именка, машки род 	 	 Англиски: bypass 	 Архаизам NEXT_MEANING Медицина 		 			шант, м
http://www.makedonski.info/show/шанта/несв	 (се) шантаат 	 Вид збор: Глагол, несвршен 	 Слично со: тетерави (несв.) 	 Англиски: sway 	 Дијалектен збор 		 Слично со: тетерави (несв.) 			шанта, несв
http://www.makedonski.info/show/шантав/прид	 шантави 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: crazy NEXT_MEANING Англиски: lame 	 Дијалектен збор NEXT_MEANING Дијалектен збор 		 			шантав, прид
http://www.makedonski.info/show/шантавост/ж	 (едн.) 	 Вид збор: Именка, женски род 	 	 	 Дијалектен збор 					шантавост, ж
http://www.makedonski.info/show/шантан/м	 мн. шантани 	 Вид збор: Именка, машки род 	 Слично со: кафеана (ж.) 	 Англиски: amusement bar Турски: şantöz 	 Архаизам 		 Слично со: кафеана (ж.) 			шантан, м
http://www.makedonski.info/show/шантански/прид	 шантанскиот 	 Вид збор: Придавка 	 	 	 Архаизам NEXT_MEANING Музика и танц 		 			шантански, прид
http://www.makedonski.info/show/шантање/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: swaying 	 Дијалектен збор 					шантање, ср
http://www.makedonski.info/show/шантра/несв	 шантраат 	 Вид збор: Глагол, несвршен 	 	 Англиски: sway 	 Дијалектен збор 					шантра, несв
http://www.makedonski.info/show/шантрав/прид	 шантравиот 	 Вид збор: Придавка 	 	 	 Дијалектен збор 					шантрав, прид
http://www.makedonski.info/show/шантрање/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: swaying 	 Дијалектен збор 					шантрање, ср
http://www.makedonski.info/show/шантунг/м	 (едн.) 	 Вид збор: Именка, машки род 	 Вид: ткаенина (ж.) 	 Англиски: shantung Турски: şantung 			 Вид: ткаенина (ж.) 			шантунг, м
http://www.makedonski.info/show/шап/м	 (едн.) шапот 	 Вид збор: Именка, машки род 	 Вид: болест (ж.) 	 Англиски: foot-and-mouth disease Турски: şap 	 Медицина 		 Вид: болест (ж.) 			шап, м
http://www.makedonski.info/show/шапирограф/м	 мн. шапирографи 	 Вид збор: Именка, машки род 	 	 			 			шапирограф, м
http://www.makedonski.info/show/шапка/ж	 мн. шапки 	 Вид збор: Именка, женски род 	 Вид: капа (ж.) NEXT_MEANING Слично со: чушка (ж.) NEXT_MEANING Слично со: бабушка (ж.) 	 Англиски: cap Турски: şapka Албански: shapkë, kapelë NEXT_MEANING Англиски: pod Албански: lëvozhgë NEXT_MEANING Англиски: bell pepper Албански: spec, dollmë 	 Разговорно NEXT_MEANING Ботаника NEXT_MEANING Ботаника NEXT_MEANING Дијалектен збор 		 Вид: капа (ж.) 			шапка, ж
http://www.makedonski.info/show/шапкар/м	 мн. шапкари 	 Вид збор: Именка, машки род 	 	 Англиски: hatter Албански: kapelepunues, shapkëpunues 	 Економија 		 			шапкар, м
http://www.makedonski.info/show/шапкарка/ж	 мн. шапкарки 	 Вид збор: Именка, женски род 	 	 						шапкарка, ж
http://www.makedonski.info/show/шапкарница/ж	 мн. шапкарници 	 Вид збор: Именка, женски род 	 	 Албански: punishte, dyqan shapkash 	 Економија 		 			шапкарница, ж
http://www.makedonski.info/show/шапкарски/прид	 шапкарска 	 Вид збор: Придавка 	 	 			 			шапкарски, прид
http://www.makedonski.info/show/шапкарство/ср	 (едн.) шапкарството 	 Вид збор: Именка, среден род 	 	 			 			шапкарство, ср
http://www.makedonski.info/show/шаплив/прид	 шапливи 	 Вид збор: Придавка 	 	 	 Медицина 		 			шаплив, прид
http://www.makedonski.info/show/шапче/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: cap 	 Деминутив 					шапче, ср
http://www.makedonski.info/show/шапшал/м	 мн. шапшали 	 Вид збор: Именка, машки род 	 Слично со: абдал (м.) 	 Англиски: jerk Турски: şapşal 	 Архаизам NEXT_MEANING Разговорно 		 Слично со: абдал (м.) 			шапшал, м
http://www.makedonski.info/show/шар/м	 мн. шари 	 Вид збор: Именка, машки род 	 Слично со: боја (ж.) NEXT_MEANING Слично со: шаренило (ср.) NEXT_MEANING Слично со: топка (ж.) 	 Англиски: colour Албански: vizaton NEXT_MEANING Албански: larëmi NEXT_MEANING Англиски: ball Албански: top 		 Пролетен шар. 	 Слично со: боја (ж.) 			шар, м
http://www.makedonski.info/show/шара/ж	 мн. шари 	 Вид збор: Именка, женски род 	 Слично со: шарка (ж.) NEXT_MEANING 	 Англиски: painting Албански: larë NEXT_MEANING Англиски: saw Албански: sharrë 	 Дијалектен збор 		 Слично со: шарка (ж.) 			шара, ж
http://www.makedonski.info/show/шара/несв	 шараат 	 Вид збор: Глагол, несвршен 	 	 						шара, несв
http://www.makedonski.info/show/шарабија/прид	 	 Вид збор: Придавка 	 Може да биде: розов (прид.) , црвен (прид.) 	 Англиски: reddish Турски: şarabi 	 Народна поезија NEXT_MEANING Неменлив збор 		 Може да биде: розов (прид.) , црвен (прид.) 			шарабија, прид
http://www.makedonski.info/show/шарада/ж	 мн. шаради 	 Вид збор: Именка, женски род 	 Слично со: пантомима (ж.) NEXT_MEANING Слично со: маскарада (ж.) 	 Англиски: charade Француски: charade Албански: gjëz me rrokje NEXT_MEANING Француски: charade Албански: maskarade, farsë 	 Преносно значење 		 Слично со: пантомима (ж.) 			шарада, ж
http://www.makedonski.info/show/шарач/м	 мн. шарачи 	 Вид збор: Именка, машки род 	 	 Англиски: decorator 			 		 шарачка ж. мн. шарачки	шарач, м
http://www.makedonski.info/show/шарба/ж	 мн. шарби 	 Вид збор: Именка, женски род 	 NEXT_MEANING Слично со: шарка (ж.) , шара (ж.) NEXT_MEANING Слично со: декорација (ж.) , украс (м.) 	 Албански: ngjryros NEXT_MEANING Англиски: decoration Албански: dekoron NEXT_MEANING Англиски: decoration Албански: dekorim 		 Различни шарби. 	 			шарба, ж
http://www.makedonski.info/show/шарвета/ж	 	 Вид збор: Именка, женски род 	 Слично со: марама (ж.) 	 Англиски: scarf 	 Дијалектен збор 		 Слично со: марама (ж.) 			шарвета, ж
http://www.makedonski.info/show/шарен/прид	 шарени 	 Вид збор: Придавка 	 NEXT_MEANING Слично со: мешан (прид.) NEXT_MEANING Слично со: несериозен (прид.) NEXT_MEANING Слично со: разнобоен (прид.) 	 Англиски: decorated, colourful Албански: i larëm NEXT_MEANING Англиски: mixed Албански: laraman, i përzier NEXT_MEANING Англиски: tramp Албански: laraman NEXT_MEANING Англиски: multicolored Албански: shumëngjyrësh 	 Разговорно NEXT_MEANING Преносно значење NEXT_MEANING Ботаника 	 Шарена група (мешана група). NEXT_MEANING Шарено оро (мешано оро, составено од жени и мажи, од млади и стари). 	 			шарен, прид
http://www.makedonski.info/show/шаренее/несв	 (се) шаренеат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING 	 Албански: bëhet i larëm NEXT_MEANING Албански: bëhet i larëm 			 			шаренее, несв
http://www.makedonski.info/show/шаренеење/ср	 	 Вид збор: Именка, среден род 	 	 						шаренеење, ср
http://www.makedonski.info/show/шаренило/ср	 мн. шаренила 	 Вид збор: Именка, среден род 	 NEXT_MEANING Слично со: разновидност (ж.) 	 Англиски: colorfulness Албански: laramani NEXT_MEANING Англиски: variety Албански: përzierje, laramani 	 Преносно значење 	 Шаренилото на програмата. 	 			шаренило, ср
http://www.makedonski.info/show/шаренина/ж	 	 Вид збор: Именка, женски род 	 	 Англиски: colorfulness 						шаренина, ж
http://www.makedonski.info/show/шареница/ж	 	 Вид збор: Именка, женски род 	 	 			 			шареница, ж
http://www.makedonski.info/show/шаренолик/прид	 шареноликиот 	 Вид збор: Придавка 	 Слично со: разновиден (прид.) 	 Англиски: manifold 			 Слично со: разновиден (прид.) 		 шареноликост ж.	шаренолик, прид
http://www.makedonski.info/show/шарење/ср	 	 Вид збор: Именка, среден род 	 	 						шарење, ср
http://www.makedonski.info/show/шарец/м	 мн. шарци 	 Вид збор: Именка, машки род 	 Вид: коњ (м.) 	 Англиски: pinto 	 Зоологија 		 Вид: коњ (м.) 			шарец, м
http://www.makedonski.info/show/шаржер/м	 	 Вид збор: Именка, машки род 	 Слично со: магазин (м.) 	 Англиски: charger 	 Воен термин 		 Слично со: магазин (м.) 			шаржер, м
http://www.makedonski.info/show/шари/несв	 шарат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: decorate Албански: dekoron NEXT_MEANING Англиски: browse Албански: shkoj NEXT_MEANING Англиски: rave Албански: shfrej NEXT_MEANING Англиски: rove Албански: lëviz NEXT_MEANING Англиски: glance Албански: vezulloj NEXT_MEANING Англиски: speckle Албански: mbuloj me pika 	 Преносно значење NEXT_MEANING Преносно значење NEXT_MEANING Преносно значење NEXT_MEANING Медицина 	 Доста шараш натаму-наваму. 	 			шари, несв
http://www.makedonski.info/show/шарило/ср	 мн. шарила 	 Вид збор: Именка, среден род 	 	 			 			шарило, ср
